20.3571	12.5267	0.0743543	4.53978	20.0192	12.4822	20.2653	12.5522	-0.161529	4.82451
20.3772	12.7852	0.0941217	4.6101	20.498	12.8924	20.254	12.7933	-0.28939	4.81605
20.3811	12.9802	-0.0194845	4.43897	20.9151	12.2555	20.2363	13.0339	-0.417348	4.80428
20.3406	13.2115	-0.105422	4.47519	20.1943	13.1688	20.2122	13.2738	-0.545298	4.78918
20.3122	13.42	-0.217953	4.3977	19.858	13.5236	20.1818	13.5129	-0.673135	4.77072
20.2789	13.7188	-0.300074	4.59393	20.3245	13.8896	20.1449	13.7509	-0.800753	4.74892
20.2409	13.9095	-0.518508	4.3743	20.3387	13.5307	20.1017	13.9878	-0.928043	4.72375
20.1688	14.2062	-0.650566	4.5753	20.1216	14.337	20.0521	14.2233	-1.0549	4.69521
20.1069	14.4093	-0.820756	4.43581	19.6717	14.4038	19.9962	14.4573	-1.18121	4.66331
19.9798	14.7089	-1.03808	4.64967	19.781	14.773	19.9339	14.6897	-1.30687	4.62805
19.9194	14.9032	-1.10635	4.50876	20.1149	14.0165	19.8655	14.9202	-1.43177	4.58944
19.8943	15.1344	-1.0449	4.51161	20.0208	15.2053	19.7908	15.1486	-1.55581	4.54751
19.7942	15.2976	-1.5573	4.03041	20.0157	15.3443	19.7099	15.3749	-1.67887	4.50226
19.7599	15.493	-1.46144	4.00063	19.9131	15.554	19.6229	15.5989	-1.80085	4.45372
19.6842	15.6661	-1.51381	3.88901	19.9388	15.0864	19.5298	15.8203	-1.92164	4.40193
19.5564	15.922	-1.65491	4.05017	19.4748	16.0098	19.4307	16.039	-2.04114	4.3469
19.4614	16.1101	-1.69818	4.00081	19.1556	16.0022	19.3257	16.255	-2.15925	4.28868
19.3448	16.3151	-1.76905	4.02371	19.238	16.2719	19.2148	16.4679	-2.27586	4.22731
19.2416	16.484	-1.94488	3.8135	19.4007	16.2962	19.0981	16.6777	-2.39087	4.16284
19.087	16.7404	-2.10109	3.98472	19.0029	16.8387	18.9757	16.8841	-2.50418	4.0953
18.9485	16.9064	-2.48949	3.61604	18.8373	17.7112	18.8477	17.0872	-2.61571	4.02476
18.7318	17.1991	-2.74588	3.90358	18.6148	17.3832	18.7142	17.2866	-2.72534	3.95127
18.6144	17.4011	-2.59217	4.02088	18.8177	17.0316	18.5752	17.4822	-2.83299	3.87489
18.3853	17.6341	-2.82826	4.12887	18.1023	17.5529	18.4309	17.674	-2.93858	3.79568
18.238	17.8181	-2.87909	4.03084	18.2749	17.4877	18.2814	17.8617	-3.042	3.71372
18.1233	18.0132	-2.81049	4.00586	18.2094	18.0461	18.1268	18.0453	-3.14318	3.62906
17.9568	18.1473	-3.0897	3.60106	18.3021	17.498	17.9671	18.2246	-3.24204	3.5418
17.844	18.2851	-2.97531	3.49265	17.9017	18.2183	17.8026	18.3994	-3.3385	3.45199
17.7203	18.4455	-2.99899	3.3562	18.8558	18.1364	17.6334	18.5697	-3.43247	3.35973
17.5055	18.6605	-3.16879	3.48347	17.3845	18.7039	17.4595	18.7353	-3.5239	3.26509
17.3351	18.7817	-3.33763	3.18176	17.7945	18.0801	17.2811	18.8962	-3.61271	3.16817
17.1771	18.9252	-3.30977	3.14449	17.1762	18.8863	17.0983	19.0521	-3.69883	3.06904
17.0106	19.0844	-3.39638	3.0529	16.9398	19.7311	16.9113	19.203	-3.78221	2.9678
16.7829	19.22	-3.52035	3.03661	16.5734	19.052	16.7202	19.3488	-3.86278	2.86455
16.5912	19.3653	-3.69243	2.86107	16.1674	20.2201	16.5251	19.4894	-3.9405	2.75937
16.3412	19.5572	-3.86662	2.98952	16.2338	19.617	16.3262	19.6246	-4.01531	2.65237
16.1254	19.6249	-4.04231	2.61386	16.4366	18.2742	16.1237	19.7545	-4.08716	2.54365
15.9101	19.7848	-4.0871	2.6808	15.9243	19.8703	15.9176	19.8789	-4.15602	2.43329
15.7169	19.8993	-4.04748	2.63945	16.2328	19.2166	15.7082	19.9978	-4.22185	2.32141
15.4713	20.079	-4.17151	2.75535	15.4332	20.1836	15.4956	20.111	-4.2846	2.2081
15.2428	20.2217	-4.32414	2.63187	14.3677	21.3406	15.2799	20.2185	-4.34427	2.09347
15.0724	20.3541	-4.21654	2.61807	15.2016	20.4385	15.0613	20.3203	-4.4008	1.97763
14.8391	20.4288	-4.39	2.29753	14.7476	19.9571	14.84	20.4162	-4.4542	1.86068
14.6273	20.5541	-4.37655	2.31659	14.6665	20.6088	14.6161	20.5063	-4.50443	1.74272
14.383	20.6382	-4.57175	2.03732	13.841	21.0031	14.3897	20.5904	-4.55149	1.62386
14.1375	20.7166	-4.60108	1.99409	14.0521	20.5924	14.1611	20.6686	-4.59537	1.50421
13.895	20.7836	-4.74125	1.73525	13.8232	20.859	13.9304	20.7408	-4.63606	1.38386
13.6112	20.8575	-4.84754	1.72372	13.4687	20.7253	13.6977	20.807	-4.67357	1.26294
13.3615	20.8831	-5.00725	1.32378	13.8263	20.4261	13.4632	20.8671	-4.70789	1.14153
13.1227	20.9224	-4.96689	1.26527	13.1072	20.8294	13.2271	20.9211	-4.73904	1.01975
12.8831	20.9767	-5.00627	1.13401	13.2669	21.1579	12.9895	20.969	-4.76702	0.897694
12.7116	21.0138	-4.80579	1.07027	12.8729	21.0592	12.7506	21.0108	-4.79186	0.775469
12.4444	21.0532	-4.96316	0.880028	11.5171	21.6724	12.5106	21.0465	-4.81358	0.653175
12.1983	21.099	-4.95879	0.882973	12.2062	21.11	12.2695	21.0761	-4.83219	0.530912
11.954	21.1133	-5.04279	0.625395	12.3859	21.1066	12.0276	21.0996	-4.84773	0.408778
11.7231	21.0862	-4.96535	0.50223	11.6814	20.8651	11.785	21.117	-4.86022	0.286869
11.4666	21.0684	-5.05057	0.258645	11.5265	20.6748	11.5418	21.1283	-4.86971	0.165281
11.2674	21.064	-4.91132	0.208882	11.363	21.0689	11.2982	21.1335	-4.87623	0.0441057
10.9984	21.0228	-5.03199	-0.0546472	10.5558	20.5567	11.0544	21.1327	-4.87982	-0.076565
10.8065	20.9867	-4.87008	-0.137295	10.8903	20.927	10.8105	21.1259	-4.88053	-0.196643
10.5352	20.9857	-4.94278	-0.117749	9.30535	21.3896	10.5666	21.1131	-4.8784	-0.316041
10.2312	21.0364	-5.10763	0.00943757	10.189	21.209	10.3229	21.0943	-4.87349	-0.434674
9.97342	21.0166	-5.18971	-0.215633	9.97958	21.2932	10.0795	21.0697	-4.86585	-0.552463
9.81781	20.9749	-4.91677	-0.30276	9.99634	20.9797	9.83658	21.0391	-4.85554	-0.669327
9.57029	20.9612	-4.92705	-0.311586	9.38223	21.111	9.59422	21.0028	-4.84262	-0.785189
9.40806	20.9129	-4.70232	-0.396376	9.53921	20.8762	9.35258	20.9607	-4.82714	-0.899977
9.18038	20.8652	-4.76336	-0.668353	9.63392	20.9724	9.11177	20.9128	-4.80919	-1.01362
8.85585	20.8503	-4.98871	-0.611534	8.70331	20.8221	8.87192	20.8594	-4.78881	-1.12605
8.63351	20.7668	-4.97124	-0.904874	9.84634	20.009	8.63315	20.8003	-4.76608	-1.2372
8.3448	20.6889	-5.06117	-0.958723	8.22277	20.4839	8.39557	20.7357	-4.74108	-1.34701
8.0944	20.6096	-5.10489	-1.18628	8.29647	20.4978	8.1593	20.6657	-4.71387	-1.45542
7.86439	20.5275	-5.03226	-1.23529	7.88599	20.45	7.92445	20.5903	-4.68453	-1.56237
7.6298	20.4423	-5.05927	-1.50896	8.29081	20.6565	7.69111	20.5096	-4.65313	-1.66782
7.3016	20.3863	-5.25904	-1.45661	7.18029	20.392	7.45939	20.4236	-4.61975	-1.7717
7.04018	20.2923	-5.27403	-1.57752	7.09214	20.1196	7.22939	20.3326	-4.58448	-1.87399
6.79307	20.2056	-5.22862	-1.59542	6.81542	20.1859	7.00119	20.2364	-4.54738	-1.97462
6.54359	20.1148	-5.2198	-1.70448	6.89359	20.1536	6.7749	20.1352	-4.50854	-2.07357
6.32397	20.0196	-5.10939	-1.73028	6.38914	20.0136	6.55059	20.0292	-4.46805	-2.17079
6.08835	19.9256	-5.09482	-1.88793	6.67637	20.2142	6.32834	19.9183	-4.42598	-2.26625
5.84414	19.8294	-5.06684	-1.89303	5.86119	19.8306	6.10823	19.8027	-4.38241	-2.35993
5.57924	19.6862	-5.147	-2.22541	5.28178	19.5036	5.89034	19.6824	-4.33744	-2.45178
5.46307	19.5535	-4.77216	-2.28558	5.69089	19.5755	5.67472	19.5577	-4.29114	-2.5418
5.24702	19.4029	-4.734	-2.48536	5.9506	18.9859	5.46145	19.4284	-4.24359	-2.62995
5.0629	19.298	-4.60211	-2.4566	5.17021	19.4397	5.25059	19.2949	-4.19488	-2.71622
4.8698	19.1828	-4.50785	-2.45578	5.87397	19.301	5.04219	19.157	-4.1451	-2.80059
4.7437	19.0338	-4.2402	-2.5172	4.89149	18.982	4.8363	19.015	-4.09432	-2.88305
4.51303	18.8809	-4.32982	-2.77417	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359
4.3585	18.7496	-4.1691	-2.76825	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422
4.17102	18.6042	-4.1134	-2.79408	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888
4.07974	18.4537	-3.80941	-2.82707	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362
3.87199	18.2777	-3.92295	-3.26731	3.42433	18.8357	3.84606	18.2457	-3.82841	-3.26644
3.58954	18.1326	-4.15519	-3.22408	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
3.41843	17.9819	-4.0469	-3.13707	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
3.18379	17.8159	-4.13031	-3.15105	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
2.96771	17.6317	-4.18761	-3.44157	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
2.81846	17.5123	-4.039	-3.34927	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
2.64563	17.296	-3.98563	-3.69959	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
2.48911	17.1034	-3.87019	-3.71544	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
2.30764	16.9377	-3.82381	-3.53477	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78015
2.16802	16.7692	-3.6876	-3.52178	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
1.96634	16.5697	-3.73014	-3.56131	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1.82925	16.3424	-3.58932	-3.65209	1.88972	16.1054	1.91027	16.2539	-3.21219	-3.94216
1.65568	16.1638	-3.57429	-3.64908	1.74363	16.2687	1.75112	16.0557	-3.15656	-3.99261
1.46349	15.9988	-3.61325	-3.61725	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1.30453	15.7638	-3.56513	-4.00498	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1.15069	15.5408	-3.49623	-4.04586	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
0.969637	15.3455	-3.51464	-4.04227	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
0.767625	15.1222	-3.5827	-4.08133	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
0.611148	14.9403	-3.52178	-3.9775	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
0.552347	14.734	-3.2044	-3.98455	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
0.416198	14.4879	-3.13674	-4.30478	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
0.25714	14.2614	-3.14164	-4.32519	0.253435	14.2028	0.440459	14.1696	-2.67925	-4.37181
0.0987565	14.0033	-3.13943	-4.66382	-0.0328025	13.9604	0.307779	13.9502	-2.62984	-4.40617
0.140658	13.7582	-2.59975	-4.66937	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
0.0157984	13.5116	-2.58328	-4.81801	0.0524417	13.6377	0.0497099	13.5065	-2.53381	-4.47061
-0.142781	13.2726	-2.66328	-4.81677	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
-0.279478	13.0533	-2.67843	-4.66342	-0.275042	13.1456	-0.198962	13.0566	-2.44179	-4.52955
-0.237261	12.8422	-2.20097	-4.60609	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
-0.375504	12.6129	-2.28205	-4.52028	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
-0.484908	12.3832	-2.26903	-4.52641	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
-0.626236	12.1698	-2.34559	-4.52281	-0.972122	12.5207	-0.669817	12.1404	-2.27111	-4.63198
-0.681546	11.9615	-2.17711	-4.48309	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
-0.829974	11.7249	-2.28228	-4.5627	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
-1.03107	11.4766	-2.51975	-4.6117	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
-1.1421	11.2476	-2.48962	-4.51282	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
-1.31271	11.0222	-2.61572	-4.52125	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
-1.41953	10.7676	-2.51371	-4.80801	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
-1.5309	10.5109	-2.47534	-4.83439	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
-1.64739	10.2384	-2.43195	-5.02799	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
-1.70588	10.0345	-2.25615	-4.92357	-1.61875	10.2374	-1.61797	10.0165	-1.96222	-4.79615
-1.80121	9.80242	-2.21292	-4.8619	-1.59701	9.96554	-1.71539	9.77637	-1.93497	-4.80939
-1.84253	9.59297	-2.02025	-4.77927	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
-1.97812	9.32866	-2.08587	-4.98017	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
-2.04644	9.03298	-1.99156	-5.05514	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
-2.13329	8.80999	-1.97507	-4.91188	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
-2.21443	8.56308	-1.9269	-4.90802	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
-2.3663	8.29466	-2.07179	-5.01249	-2.65863	8.19477	-2.27474	8.32388	-1.80365	-4.87047
-2.38059	8.07713	-1.82234	-4.91459	-2.21875	8.15339	-2.3645	8.0802	-1.78727	-4.87778
-2.43867	7.86706	-1.7186	-4.85155	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
-2.54916	7.61637	-1.78718	-4.87785	-2.59674	7.60288	-2.54177	7.59183	-1.75931	-4.89006
-2.72739	7.36815	-2.07972	-4.80547	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
-2.82507	7.11802	-2.06444	-4.82146	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
-2.89607	6.87786	-1.90971	-4.94702	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
-2.90224	6.69239	-1.65431	-4.77393	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
-2.95748	6.47389	-1.62605	-4.61323	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
-3.00012	6.24994	-1.5202	-4.57653	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
-3.14917	5.97901	-1.68013	-4.7982	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
-3.23224	5.70095	-1.68835	-4.87582	-3.17781	5.53101	-3.23274	5.63044	-1.71295	-4.9097
-3.35975	5.43527	-1.87248	-4.85507	-3.19736	5.19093	-3.31843	5.38497	-1.71458	-4.90893
-3.45343	5.17587	-1.87778	-4.89059	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
-3.54128	4.91067	-1.79385	-5.02867	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
-3.65599	4.62505	-1.86921	-5.12494	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
-3.7827	4.34502	-2.04156	-5.12041	-3.50501	4.17643	-3.66325	4.40398	-1.73762	-4.89868
-3.91421	4.07172	-2.12025	-5.18648	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
-4.01051	3.80603	-1.98495	-5.29257	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
-4.04941	3.60484	-1.82185	-5.07862	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
-4.15334	3.38447	-1.90828	-4.95365	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
-4.2254	3.16224	-1.84709	-4.86515	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
-4.36017	2.86194	-2.00416	-5.02884	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
-4.43829	2.60164	-1.95758	-5.03264	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
-4.53657	2.31113	-1.89264	-5.17695	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
-4.62652	2.06311	-1.88092	-5.14178	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
-4.73567	1.79474	-2.07871	-5.13086	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
-4.84444	1.53653	-2.08849	-5.13976	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
